kraj_code,kraj,obvod_code,obvod,okres_code,okres,town_code,town,okrsok,last_year_votes,votes,last_year_votes_town,percentage_of_town
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Rača,13,661,589.0182323889353,14854,0.04449979803419954
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Rača,14,818,977.0897146177581,14854,0.05506934159149051
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Rača,15,1115,1115.9743717242097,14854,0.07506395583681164
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Rača,16,595,624.1808469984171,14854,0.04005655042412818
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Rača,17,609,551.9681182816903,14854,0.040999057492931194
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Rača,18,606,621.1649357848365,14854,0.040797091692473406
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,1,678,587.552026662998,3518,0.19272313814667424
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,2,755,835.4196153364762,3518,0.2146105741898806
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,3,739,593.2993552456866,3518,0.21006253553155202
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,4,662,706.7646878241792,3518,0.18817509948834565
1,Bratislavský kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,5,684,712.0336259082558,3518,0.19442865264354747
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,1,751,803.1316104016984,10301,0.07290554315115037
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,2,988,999.3288048793262,10301,0.09591301815357732
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,3,803,960.0302839566477,10301,0.07795359673818075
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,4,797,747.1288485350337,10301,0.07737112901660033
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,5,797,932.8215613305383,10301,0.07737112901660033
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,6,675,611.1784157649719,10301,0.06552761867779827
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,7,668,736.8029506534826,10301,0.0648480730026211
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,8,649,760.6094690414883,10301,0.06300359188428307
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,9,663,705.7907970627393,10301,0.06436268323463741
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,10,751,779.4649815401186,10301,0.07290554315115037
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,11,735,615.6864851846294,10301,0.07135229589360256
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,12,692,577.6122807471551,10301,0.06717794388894283
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,13,660,594.8856623108951,10301,0.0640714493738472
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,14,672,755.9297450312873,10301,0.06523638481700805
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,1,647,596.0197912232675,21914,0.029524504882723374
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,2,757,760.7885533456308,21914,0.03454412704207356
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,3,766,666.013890083285,21914,0.03495482340056585
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,4,678,648.9987617189488,21914,0.0309391256730857
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,5,784,661.7654113396504,21914,0.03577621611755043
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,6,612,683.4259271576722,21914,0.027927352377475588
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,7,736,672.5388453687019,21914,0.033585835538924885
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,8,656,738.685460567448,21914,0.02993520124121566
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,9,691,725.8897327948852,21914,0.031532353746463446
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,10,811,687.7887550765612,21914,0.03700830519302729
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,11,615,568.0248570028455,21914,0.028064251163639684
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,12,819,845.7530587073556,21914,0.03737336862279821
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,13,669,579.3566571908038,21914,0.03052842931459341
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,14,831,849.5668025902672,21914,0.037920963767454595
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,15,553,621.0045282316721,21914,0.02523500958291503
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,16,549,448.3232398684464,21914,0.02505247786802957
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,17,627,640.6835143274934,21914,0.028611846308296066
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,18,757,772.8681945951922,21914,0.03454412704207356
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,19,654,782.463857567633,21914,0.029843935383772932
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,20,809,859.3681868848525,21914,0.03691703933558456
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,21,793,915.6853640569846,21914,0.036186912476042714
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,22,606,485.07805891625287,21914,0.027653554805147394
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,23,591,549.8086243624156,21914,0.026969060874326916
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,24,606,484.92140477436516,21914,0.027653554805147394
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,25,690,612.2487211931525,21914,0.031486720817742085
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,26,810,805.8400773475719,21914,0.036962672264305926
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,27,628,729.1720800859939,21914,0.028657479237017433
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,28,615,530.6548997576429,21914,0.028064251163639684
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,29,756,755.0353176126288,21914,0.03449849411335219
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,30,606,643.1521962048414,21914,0.027653554805147394
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,31,618,539.7175207277407,21914,0.02820114994980378
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,32,574,667.1762481546803,21914,0.026193301086063703
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,1,860,1013.4419291322098,22596,0.038059833598867054
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,2,989,1166.9616400634252,22596,0.043768808638697115
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,3,708,796.5737360183233,22596,0.031332979288369624
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,4,707,806.2080749865122,22596,0.031288723667905825
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,5,651,556.699453122322,22596,0.028810408921933085
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,6,646,528.5589918755019,22596,0.028589130819614093
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,7,946,848.7897300267789,22596,0.041865816958753764
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,8,945,1015.1369779183149,22596,0.041821561338289966
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,9,679,746.6854618203552,22596,0.030049566294919453
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,10,548,578.1339290122334,22596,0.0242520800141618
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,11,539,442.82693399036776,22596,0.02385377942998761
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,12,583,472.055216054081,22596,0.02580102673039476
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,13,658,660.0270346297873,22596,0.029120198265179677
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,14,743,809.0979923137207,22596,0.03288192600460259
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,15,738,814.4431532428074,22596,0.03266064790228359
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,16,749,798.0441172351318,22596,0.03314745972738538
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,17,782,921.5357710563811,22596,0.03460789520269074
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,18,797,655.5558186550934,22596,0.03527172950964773
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,19,823,829.3702969439425,22596,0.03642237564170649
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,20,727,585.9538255505066,22596,0.0321738360771818
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,21,748,857.4164770647988,22596,0.03310320410692158
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,22,690,643.6323069633398,22596,0.030536378120021242
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,23,758,853.3259339033721,22596,0.03354576031155957
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,24,859,926.8643709710477,22596,0.038015577978403256
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,25,619,618.8997154516793,22596,0.02739422906709152
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,26,751,867.0204590822151,22596,0.033235970968312975
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,27,815,867.2847192417703,22596,0.036068330677996106
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,28,885,952.8288533309914,22596,0.03916622411046203
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,29,828,987.2954865900027,22596,0.03664365374402549
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,30,825,686.2319664706705,22596,0.0365108868826341
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,1,566,591.2383935660017,1124,0.50355871886121
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,2,558,594.7410401921919,1124,0.49644128113879005
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamač,1,863,807.9019843857471,4851,0.17790146361574932
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamač,2,812,938.3370851128441,4851,0.1673881673881674
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamač,3,822,959.6352464213853,4851,0.1694495980210266
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamač,4,820,738.2146975547399,4851,0.16903731189445476
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamač,5,777,873.4794652954713,4851,0.16017316017316016
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamač,6,757,662.1335826529845,4851,0.15605029890744176
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,1,845,832.6475413618632,3712,0.22764008620689655
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,2,858,855.3611591910692,3712,0.23114224137931033
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,3,861,793.2063671423053,3712,0.23195043103448276
1,Bratislavský kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,4,1148,1079.4958520598932,3712,0.30926724137931033
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Čunovo,1,560,557.0263595240124,1090,0.5137614678899083
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Čunovo,2,530,533.8980946350148,1090,0.48623853211009177
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,1,856,911.1196691905067,1718,0.49825378346915017
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,2,862,808.8552825915759,1718,0.5017462165308498
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,1,592,627.9934259372177,68572,0.00863326138948842
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,2,740,698.8231322389538,68572,0.010791576736860526
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,3,740,728.4641068064573,68572,0.010791576736860526
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,4,869,1035.1533397847918,68572,0.012672811059907835
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,5,819,842.4401780669265,68572,0.01194365046957942
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,6,864,726.523154221746,68572,0.012599895000874993
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,7,788,861.1889855513842,68572,0.011491570903575804
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,8,813,714.3029725599032,68572,0.011856151198740011
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,9,752,733.4338245182857,68572,0.010966575278539345
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,10,658,660.6261577723482,68572,0.009595753368721927
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,11,665,661.8335777765375,68572,0.009697835851367905
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,12,675,711.1549430076317,68572,0.009843667969433588
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,13,701,833.0172601073091,68572,0.010222831476404364
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,14,605,714.2761374183564,68572,0.008822843142973808
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,15,666,724.8041446202766,68572,0.009712419063174474
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,16,782,811.3118550817605,68572,0.011404071632736395
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,17,774,840.1776623185194,68572,0.011287405938283847
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,18,808,779.8733061262361,68572,0.011783235139707169
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,19,774,632.6390539929865,68572,0.011287405938283847
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,20,861,845.7979819874402,68572,0.012556145365455287
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,21,644,587.7796008433414,68572,0.009391588403429971
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,22,785,828.7636668451049,68572,0.011447821268156098
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,23,717,694.2873673693881,68572,0.010456162865309456
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,24,612,626.8012459712572,68572,0.008924925625619787
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,25,779,816.8513364467499,68572,0.011360321997316689
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,26,716,586.0195610585097,68572,0.010441579653502887
1,Bratislavský kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petržalka,27,639,608.1122994294947,68572,0.00931867234439713
