kraj_code,kraj,obvod_code,obvod,okres_code,okres,town_code,town,last_year_votes,total_count_okrsok,votes,count_okrsok,counted_percentage,counted_percentage_of_votes
2,Trnavský kraj,204,Senica,205,Senica,504327,Častkov,345,1,388.3105752478654,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504335,Dojč,782,1,852.9250561792005,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504360,Hlboké,532,1,560.0254864879961,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504386,Hradište pod Vrátnom,374,1,429.55222427672226,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504416,Jablonica,1165,2,1095.6001708970277,2,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504475,Koválov,432,1,438.63815768221815,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504491,Kuklov,304,1,245.2690676162702,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504513,Kúty,2436,2,2683.4707130853217,2,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504521,Lakšárska Nová Ves,581,1,560.7102957137553,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504572,Moravský Svätý Ján,1216,1,1446.0459569836673,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504602,Osuské,281,1,278.25244331323495,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504645,Plavecký Peter,330,1,288.6378030396446,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504653,Podbranč,365,1,344.7000700943766,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504700,Prietrž,434,1,505.3613021871247,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504726,Prievaly,580,1,580.4639882019866,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504777,Rovensko,276,1,248.72795482458972,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504823,Smolinské,515,1,434.68744726203505,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504831,Smrdáky,435,1,379.10966707626665,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504840,Sobotište,872,1,894.2693793563977,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504882,Šajdíkove Humence,603,1,502.16061915578223,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504891,Šaštín - Stráže,2380,3,2617.145445776048,3,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,504904,Štefanov,785,1,756.0476710346517,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,556114,Sekule,930,1,986.8171820454107,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,556122,Rohov,195,1,195.01123945215593,1,1.0,1.0
2,Trnavský kraj,204,Senica,205,Senica,556131,Rybky,245,1,273.74900157693685,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504271,Brodské,1099,2,1153.6241069622831,2,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504343,Dubovce,354,1,294.7691925930904,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504351,Gbely,2611,4,2505.669820396615,4,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504378,Holíč,5769,8,5453.3515292493075,8,1.0,0.9999999999999999
2,Trnavský kraj,204,Senica,206,Skalica,504394,Chropov,225,1,246.93892506095048,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504432,Kátov,341,1,395.7096181600332,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504459,Kopčany,1251,2,1271.3697365502346,2,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504483,Koválovec,93,1,84.01800433026668,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504530,Letničie,292,1,303.65082035075216,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504548,Lopašov,220,1,245.86463103627244,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504564,Mokrý Háj,421,1,439.61724414935816,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504599,Oreské,255,1,299.2201540564799,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504611,Petrova Ves,593,1,514.723718133931,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504670,Popudinské Močidľany,494,1,462.9183270744506,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504718,Prietržka,304,1,339.4913739600692,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504734,Radimov,300,1,252.9541249572773,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504742,Radošovce,1051,2,963.646263717448,2,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504815,Skalica,8478,11,8922.117050186758,11,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504912,Trnovec,173,1,149.18735864268413,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504939,Unín,715,1,699.0922110751485,1,1.0,1.0
2,Trnavský kraj,204,Senica,206,Skalica,504963,Vrádište,468,1,557.3193405555913,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,506800,Bojničky,732,1,720.7040470745736,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,506885,Červeník,981,1,1070.6073698237517,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,506958,Dolné Otrokovce,201,1,232.26026747560715,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,506966,Dolné Trhovište,368,1,371.55728712158674,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507024,Dvorníky,1001,2,1082.8664329998453,2,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,11595,18,11693.393139699048,18,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507075,Horné Otrokovce,513,1,471.48242956795343,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507130,Jalšové,257,1,218.08580462421884,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507172,Kľačany,586,1,502.71042139275835,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507202,Koplotovce,434,1,505.14585494064863,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,2483,4,2559.5758120952355,4,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507288,Madunice,1255,2,1263.035816617366,2,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507326,Merašice,213,1,172.37322337018168,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507415,Pastuchov,488,1,525.2178262230568,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507521,Sasinkovo,439,1,445.4431010700299,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507539,Siladice,402,1,402.6141556852124,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507661,Trakovice,935,1,986.5756010432776,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507792,Žlkovce,389,1,458.24688500444597,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,518620,Ratkovce,210,1,177.8572516175873,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,556521,Dolné Zelenice,355,1,365.0690715717131,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,556530,Horné Zelenice,339,1,303.4753016295986,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,556602,Horné Trhovište,323,1,360.50617992385935,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,556611,Tekolďany,70,1,59.12322111389715,1,1.0,1.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,556645,Tepličky,176,1,191.45167426849008,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506745,Trnava,36849,56,36551.08612109475,56,1.0,0.9999999999999999
2,Trnavský kraj,205,Trnava,207,Trnava,506788,Bíňovce,368,1,437.4590896761512,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506796,Bohdanovce nad Trnavou,843,1,949.1836605931022,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506818,Boleráz,1269,2,1328.9685674561763,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506826,Borová,269,1,231.8977449046275,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506842,Brestovany,1453,2,1547.4639697967534,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506851,Bučany,1357,2,1272.9723620641169,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506869,Buková,367,1,365.9204679726432,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506877,Cífer,2620,4,2392.9152148982243,4,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506893,Dechtice,1141,1,1347.869700301413,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506915,Dobrá Voda,542,1,469.8220352115644,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506923,Dolná Krupá,1387,2,1197.0068277402647,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506931,Dolné Dubové,437,1,521.0712261101264,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,506940,Dolné Orešany,832,1,898.2830204906684,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507041,Horná Krupá,297,1,282.37329476958524,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507059,Horné Dubové,235,1,271.687408815415,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507067,Horné Orešany,1160,2,1026.0666407956237,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507156,Jaslovské Bohunice,1391,3,1454.4070263118967,3,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507164,Kátlovce,718,1,610.2407138984324,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507211,Košolná,497,1,427.9170432105996,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507296,Majcichov,1205,2,1044.5573765187964,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507318,Malženice,916,1,735.9869743314836,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507351,Naháč,255,1,288.57966340887845,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507512,Ružindol,987,1,960.6475528818685,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507555,Smolenice,1976,3,1766.147990246891,3,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507571,Suchá nad Parnou,1333,2,1344.1596199361165,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507601,Špačince,1858,2,1858.3053839059169,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507636,Šúrovce,1327,2,1492.1890325411814,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507687,Trstín,807,1,814.5499730866576,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507741,Voderady,846,1,930.2420496719333,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507768,Zavar,1150,2,1141.423355634958,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,507776,Zeleneč,1576,2,1593.1535787396078,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556483,Križovany nad Dudváhom,1043,2,1223.961406434676,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556491,Opoj,717,1,784.5380409131169,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556513,Vlčkovce,810,1,950.5214769477088,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556556,Pavlice,352,1,391.7411246414161,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556564,Slovenská Nová Ves,335,1,373.50160732996716,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556599,Dlhá,240,1,193.83044498656568,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556653,Radošovce,249,1,288.8022024363889,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556661,Dolné Lovčice,482,1,506.2281221840644,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556670,Šelpice,500,1,463.7957115798622,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,556688,Lošonec,367,1,296.64241841784633,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,580473,Biely Kostol,1280,1,1213.992533226228,1,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,581020,Hrnčiarovce nad Parnou,1513,2,1488.2974209054767,2,1.0,1.0
2,Trnavský kraj,205,Trnava,207,Trnava,581488,Zvončín,522,1,592.2846841671284,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505056,Ľutov,106,1,118.87147814983446,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505072,Malá Hradná,244,1,239.90233936194502,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505102,Malé Hoste,216,1,247.51885909765178,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505153,Miezgovce,162,1,183.15788687307924,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505200,Nedašovce,246,1,240.68616343471692,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505277,Omastiná,18,1,16.811325488253654,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505331,Pečeňany,300,1,332.25840830438983,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505358,Podlužany,494,1,588.3118914628075,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505382,Pravotice,197,1,206.38951497888112,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505412,Prusy,359,1,391.51124219474667,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505447,Ruskovce,312,1,351.58809992543183,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505455,Rybany,838,1,909.093730920279,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505471,Slatina nad Bebravou,245,1,259.2041320249917,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505480,Slatinka nad Bebravou,128,1,142.6434800817444,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505544,Šípkov,87,1,80.93194277181003,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505552,Šišov,280,1,332.7671771127582,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505579,Timoradza,301,1,316.2313363601772,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505595,Trebichava,39,1,36.6935583522028,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505625,Uhrovec,904,1,914.6430156215318,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505633,Uhrovské Podhradie,29,1,32.204119427652714,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505684,Veľké Hoste,328,1,280.573505620545,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505692,Veľké Chlievany,280,1,234.81524750891856,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505765,Vysočany,74,1,86.78046411438295,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505790,Zlatníky,401,1,330.3137525141226,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505811,Žitná - Radiša,270,1,311.77179472877094,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542652,Bánovce nad Bebravou,9477,18,9457.76070860515,18,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542741,Brezolupy,299,1,348.87813843605244,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542776,Cimenná,62,1,73.74811056746172,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542806,Čierna Lehota,67,1,78.9243146184187,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542822,Dežerice,545,1,564.3870731443494,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542849,Dolné Naštice,334,1,302.40668078650907,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542857,Dubnička,80,1,82.3673433736928,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542873,Dvorec,255,1,301.7321281877208,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542890,Haláčovce,183,1,160.380811921129,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542920,Horné Naštice,297,1,259.4814508101538,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543080,Krásna Ves,283,1,295.8928461355832,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543136,Kšinná,282,1,231.93723566061726,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,545651,Veľké Držkovce,395,3,419.0204675617711,3,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556289,Otrhánky,243,1,249.75413925906452,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556360,Libichava,88,1,95.30506483627579,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556408,Chudá Lehota,135,1,156.91393548741314,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556742,Pochabany,144,1,138.69986135965428,1,1.0,1.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556793,Borčany,143,1,151.5916300499469,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504254,Brestovec,547,2,555.4708555128899,2,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504262,Brezová pod Bradlom,2644,4,2652.03793540685,4,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504289,Bukovec,262,1,282.3201697350562,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504408,Chvojnica,200,1,196.69034068351067,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504424,Jablonka,295,1,339.00276837253836,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504467,Košariská,288,1,230.98245948947584,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504581,Myjava,6163,10,6411.622235372131,10,1.0,1.0000000000000002
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504661,Polianka,238,1,208.85594051241637,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504688,Poriadie,446,1,526.2499390085651,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504696,Priepasné,217,1,254.57808001258667,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504793,Rudník,430,1,471.642112397078,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504866,Stará Myjava,508,1,563.311991162209,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504971,Vrbovce,751,1,725.0763848809102,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506079,Hrašné,272,1,303.8830402257594,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506141,Kostolné,332,2,330.18955398903364,2,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506150,Krajné,839,2,907.9114165604683,2,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506419,Podkylava,141,1,157.98726723412142,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505846,Beckov,850,1,974.7929430146675,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505871,Bošáca,792,1,901.1168343507209,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505889,Brunovce,322,1,315.39559500674216,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505897,Bzince pod Javorinou,1221,4,1402.0449798767818,4,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505901,Čachtice,1976,3,2180.61070274029,3,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505919,Častkovce,885,1,888.5780180516454,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505951,Dolné Srnie,561,1,637.1655748940007,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505994,Hôrka nad Váhom,416,1,381.68549616972103,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506001,Horná Streda,792,1,712.59609454453,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506052,Hrádok,415,1,475.10985577633363,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506061,Hrachovište,341,1,326.2059825169934,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506109,Kálnica,603,1,652.2009729550914,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506125,Kočovce,885,3,890.8909915797492,3,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506184,Lubina,806,2,838.9508412611054,2,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506206,Lúka,424,1,430.32887515113777,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506249,Modrová,316,1,338.08905433001274,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506257,Modrovka,137,1,122.01503626755631,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506265,Moravské Lieskové,1507,2,1501.0286971386588,2,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506303,Nová Bošáca,602,1,656.388439519992,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506311,Nová Lehota,146,1,161.3263405978844,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506338,Nové Mesto nad Váhom,11007,15,11185.453760576822,15,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506346,Očkov,263,1,261.45322451816224,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506401,Pobedim,602,1,650.4799695639974,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506427,Podolie,1017,2,895.319212132566,2,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506435,Potvorice,382,1,373.49644812896383,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506443,Považany,698,1,563.7168006837001,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506516,Stará Lehota,130,1,148.41354449423332,1,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506524,Stará Turá,5144,10,5267.849536737198,10,1.0,1.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506583,Trenčianske Bohuslavice,567,1,532.138764828671,1,1.0,1.0
